rewards_rank,rank,index,adjusted_balance,block_proposals,beta_epochs_missed,balance,start_balance,eth1_addr,pub
,351,123510,47820297,0,0,32053297055,32005476758,0xfd700fb59d188f5b6e1919e590069c8f745025a3,0x9679baeff2cf5390784665f7e0657741d803252a4146972807d00f1e596ab601b8bfbcd3957deab078c67fe0e4d4af9f
,352,123363,47814575,0,0,32054037097,32006222522,0x3fbccb0def24f07bb5c5d3391c9bf775e0578a4f,0x93315f26c44b55ba63d27bfed727883c70e6870c975baa9270dc3fb0c50191f27fad5b8ada8644f9e1cfaba2c7e76820
265,353,123826,47812788,0,0,32050030230,32002217442,0x6faf6211b29da72cbf5e99987b3ce8c70d116e2b,0xade1fa396e4ce59018b5c2e5c82ecbd86f8a97b94898db89a4fbeb146ce5b274c631dabca065dad94871d98e493bb3c2
266,354,123964,47810317,0,0,32049134737,32001324420,0x2c16c52580e36c394738f98e1624b13dee50b7d1,0xb0b4200e7c86f81295cf3287bab2574c3de02424f83b440e50aa8cb77fc877f869c8ff10c43a2ef4edf3480c04211ba3
,355,123550,47808857,0,0,32052903159,32005094302,0xb8db2748674511b86c05467909f46318b4e16f7b,0xb9b625f97ceb3fadb89c7f6c8a0505d02164290845a593132813002b73ec58f4a795addf01078c8c704677e339304f69
,356,123709,47806933,0,0,32043848085,31996041152,0xde888f321be9a2ca96e1565e8f3d12f221992b1a,0xafd0353097dbdfed942f340b09463376bfcdf18551d67ea39c0dc98be5338c312504f4d931f6406373799ccaaca14967
,357,123360,47806905,0,0,32054078288,32006271383,0x81f89804ee000ffc03b229deecfe9c443cd4b92c,0xb2049f755700515802a73cf7dfeefed9a71189bd636cb9c92cf14e121a63e296c96176d5c177b72d282a7b625dc2b483
,358,123553,47801725,0,0,32053030600,32005228875,0x6033ef3c85aa8d095bb856527120d6caf5a9c5af,0x959f70def8b08831d1d4be6dcae34e6250954ee4506291dda779a9648ed26a49872a1649d6ab2a26e7fac889dec94549
,359,123554,47800633,0,0,32052985630,32005184997,0xdcd9b91e3446baaf3279561236ac903439e37a02,0xaebd53d85d73f2d726e50d77c7e09937436099021a5b97e5912c51f215e24e81c1fe7eedb547bde42893c70e64ae9ed8
,360,121599,47799363,0,0,32073753939,32025954576,0x1bd461fbc9559a689803cd8374a054c3a041c7d0,0x8f9879553dc35a128cce030d2e439defa81a60b4eae726c1fef87fffbd1668e38c902b835fdccf90847426e1f4453d99
267,361,123629,47798316,0,0,32052619302,32004820986,0x33189e4bf66dcbb1318a0956585b229797894ccf,0x8a5059295eb96f7334efa2722178549356ad00f41393cdf5221babd641b9d9d642a9c227facaec16a592df648c638c9b
,362,123047,47798165,0,0,32055733260,32007935095,0xf90ba291fca4b527e5e8ac1d908f3f5f58dcab60,0x9a00eb4933f50b66084373b8f2f4f2dca7f2b4d4cb1c79c12d77230ea0f2bb4b128084609379c487f80b6f827f2d4b72
268,363,123540,47796635,0,0,32046465160,31998668525,0x188a724947e569243deae63074324b3fa48c6e44,0xb4d8486c37df7643d114694e28fc82f558ecfe872a47c5bc1b0f7f3ed536820be453eff82c6d9f9bd5eaaa3a4afcfed4
,364,123865,47794404,0,0,32049816853,32002022449,0xcbeb63cb5a57d4c2914ffb23f76ce9c96f103167,0xb340de47d1493bc9073dff52f3c57a7be3d433bbb4ef17310a9cef993af0d0aadede16663cc76aa9e12ce3ebe076e3a7
269,365,123106,47793577,0,0,32055391942,32007598365,0x6512ff8ef532c91be4ff45275bba3b5e81d0e266,0xa3d37a8e7863d2d43b46b07118e906454697b6b216d63a44f49975690bb215086169831a67401a80e483a2847e0b9d4a
,366,123879,47792833,0,0,32049729820,32001936987,0xc9e1e1a5d0096276c53115eadcb3921b216f039f,0x8f9b6e6409e9e2ae06e69f09ed43470560206fba53a3fa58762837f2fbfa6d4cb372ecb609b9c063ab4b8bb55463c4b7
270,367,123715,47790815,0,0,32052144183,32004353368,0x50799e0098c38d34c9cb1f20e07670a7f1d64a95,0x935f364c9cf2e9803f65461a231f714e9882daba55d615cc98c1b5fcfc560ef3a458d890b6132ea0e93e248d05f2ca85
,368,123394,47790536,0,0,32046548789,31998758253,0xe9a04436acc97a03ab2ed6f8a36fd106b4efc0aa,0xb36085e2ecc2f49fb828ed8ba20c6d747b0d8d05a5a374767d196bc69344b94cace2f602137964ace4f2accbda510188
271,369,123711,47789830,0,0,32052125224,32004335394,0x57665202b06202e575cd77a2428fcf039846f1b6,0x931e44d86cfd67605850e3cec5b1cef9bbefe62cba6b8597fe2492ebf691415d5dc2291d3f959d3a60a2cb1a5a13e901
,370,123898,47785243,0,0,32049559269,32001774026,0x7fbed642b42830104533b6851be1b010ff8dbe96,0x8babaeb7d2bdafe7412aaa49a3e042f987e84cdf6e5001179bc817cf51d8652cdb3f75fe0c433d6bc84a7f57796f4048
,371,123935,47782042,0,0,32049321236,32001539194,0x57665202b06202e575cd77a2428fcf039846f1b6,0xb29199a98dfd65517b5df36e6fd7aacc9f43e66338b214ff7711979ad74869fda8458ba2f409e4cae4f64b11a4e08b50
272,372,123559,47779177,0,0,32052855121,32005075944,0x754e40ba838ca7925f78b0fb46a399eaf1c6b982,0x92103f9e2798249387ebfc03ad234a9ac7cf4aef257a5fe08a483c7e35fc49132b6b2a3762130659e4381be55ea790ab
,373,123063,47774258,0,0,32055584560,32007810302,0x481cde8a1a9de191821edd0a60e8ef38a433562c,0xb56c9de9141dc4efba4925e5b84a47e0aa91953d6a9c9ac2f613cc682a732852b224e83874ee2ed73deca5e0cfdc6604
,374,123314,47773404,0,0,32054148319,32006374915,0x7f3449e2609fbca83423039a955b5213702a8ce6,0x8a790f7f4b184b22305ce32ff241aee43e90014de6e361f7810d5ca5199e6970f78e7207e3288485306e6c191e93eed7
,375,123439,47772654,0,0,32053616776,32005844122,0x20751a65f848c1f308facc537777e6aa2d38bcf7,0x84ff5a29072b756de8ad26b1dc41f8460c70b9a81dcbbf29346bcf051718a44288d2841b90d2fbe4b783395903995c9c
,376,123752,47771431,0,0,32051898906,32004127475,0x0df7def76fe0b4f7d6e96cc68584c5d01e94d7c1,0xb84312ef768cddd74dd01904fde5ca8ed6bb34a428efc238ad1ab04f85eb530ab993b9d8e18630c5a9ea394db6e1e510
273,377,123373,47770642,0,0,32053951911,32006181269,0x0ca0a8359862a7dd2ae5b3d7f766b2cee2053525,0x857aaa4a950f23ad75ee7f3347ab72344d27b6242ebf5116b7dae5931a72ba5c02c2f80ccf5638e548d8e0d4f49c0e04
274,378,123232,47768758,0,0,32054591300,32006822542,0x7732267110d7c852ccf1756e33228c9185f122cd,0xa02b9fc319db8093764a30a7bf94b4857682271f22f867e9d6827d4103c7d71646f9ec4961eee61e49b45e8b32d5277f
,379,123044,47768044,0,0,32055687622,32007919578,0x7e78228ecad2b14bec742af5507f102116d23e87,0x94bb15e74df3867c04937156fee3416c261f62bb8efa8713d1b41585a7fe914f9d5bd29df0924a4fa4941df6e1f0a500
,380,121685,47766549,0,0,32068227090,32020460541,0xc1ead339e1a6cc81d90b533832d8c66a6cb50a6f,0xa3d625f2b4dc2097eafb3cc053abb968c64484bca7cbff583d43424ecee71dc173e4bbadb3e104bf7a4de4375553b28d
275,381,123679,47766235,0,0,32052271942,32004505707,0xd84d55b9a1875dc5929bf540b0738014c4439391,0x92ba636248059bf7e7ae98cfce80dd7252e625d16187f080c71fec23787bd6762e83b5182d585882a1abab89cde774ae
,382,123783,47766193,0,0,32051701095,32003934902,0xadffcbbab807cb7e04331fe65c2d7486caed8025,0xb348b7e2441af204a700895f1376db25cf65e08bdac86b185a75120411c37a4b16812f3ee4e4400b8f08d03eedba5be7
276,383,123772,47765363,0,0,32048904139,32001138776,0x343788aa9046e0dc7485f4239b704e47304b89f1,0xb230e6d226a2287350b811357067090d8215d468368e5726c38623e2cb5d07ea642b65f7a8a52832bc2f3a3f7693b120
277,384,123815,47765092,0,0,32050147917,32002382825,0x8f756a83846c54ad75d445dbfe72fd76d27816db,0x917fe864fac31d26790175bba424f07adb96af1a6ac78864e5ad4c43dbbc0779995a7d4c0e9dabbd6f151036dcb11d05
,385,123458,47760945,0,0,32053512139,32005751194,0x7e78228ecad2b14bec742af5507f102116d23e87,0x98e15e2bbc8509c82b789f169f9948cb39dc12fa1f6084de6bb4f565707a8283fe86a880b2943bd95d57959e9045e2ee
,386,123561,47760486,0,0,32052876129,32005115643,0xaf80e88b0d1fd57440ba51cb48e5e5329428b785,0x888f43c12fc46d9b748859ac770a3dd1735dc1ceb56b3e1287936dd8666c5037f12d41c522c3b16256f07590ef23b9da
,387,123430,47759836,0,0,32053613685,32005853849,0x75dd6b2ee9c84fde67b8d1fbfeb1ea7aac6aef51,0xb51cdb8260a57037c42547baca0e07fa52186de90b6a329b4c778104e9d03db528e45b24c6f19128f35faaaaf4f37f8a
278,388,123739,47758555,0,0,32051916312,32004157757,0x27b6d3744046e3e60ac65a8737dccb00848a034d,0xa70a1a55e342c3c3139d57a8878823de9a1c0abfe00e0ecd3ea5e3aca7cb0a85fb218a98ecc521d70bacc378374a5d48
279,389,123470,47757215,0,0,32053400066,32005642851,0x5fdd9e2368e92d7eeb7f4ef67df592d75252abd5,0xac6d251c5e100dd7089115e4c5fd11d4eeeb6e7142bdf6c34405adea71ea54e22213441697806a26581f74cc38d7a398
,390,123805,47757023,0,0,32050265534,32002508511,0x9ac6ff47ea5a6a30be211ccbb4b8c488f74de778,0x873e723c1e6cfcaea618a662b36626dc45ea5930ce5b7e54fc386995cf6a421c692ec37ea3d7f53f00eaa5954fd1b96a
,391,123368,47754332,0,0,32053898122,32006143790,0xfbce5e1a72a0bb5f9de94e26a071f6cab322ea08,0x86655a66cbb7fdf1aefd71804f334da96403ffd573a91b436124679fdd207c04b7792ef906c0b876e25ebad88f3289a1
,392,123614,47750208,0,0,32052679265,32004929057,0xc66d8caa717e86954f2081db0c325d8de432f2d3,0x8c5b5e7e456c54d2564f86f07c163ef35b861ff45fdf2bd7d028388f6bc39385f2f1f1c028f50b4faf94324a09f03e91
,393,123461,47750082,0,0,32053534328,32005784246,0x7e78228ecad2b14bec742af5507f102116d23e87,0x8a90b8b8e27e34fbcbf77482e6f81bf953b11f186f53d62f9da3fe998b8c0a9e2120a15988077a0f256e047b22fcc5a9
,394,123573,47749017,0,0,32052889959,32005140942,0xbdc3b1550be3db6197627b637da2e2f7b2f198f4,0x8c1ab88de7c44190da520ac43a0e7899d179336f480767a2c0c65eb96d5ad7f496e5173e94ec32cdcf73747e0815aed1
,395,123827,47746557,0,0,32050070369,32002323812,0x6faf6211b29da72cbf5e99987b3ce8c70d116e2b,0x905d21f09f66e8b3dad620724749000869d84074316f5cb53e0483545dec0f1c80f80a584bad715ffd33ced5d4443538
280,396,123959,47746419,0,0,32049156441,32001410022,0x414cf53f1ad16c855c624a562dd98a65edc5ebe3,0xb549927dccfa239bd5e2a6144af3a2858c41db7650047f93071ef2ff48e85936e18db4afb823a21c6abecbd308ef2f18
,397,123633,47744550,0,0,32052466691,32004722141,0x18cd84e101fd95cca018bb0fbdc81ad409813569,0x8e5e6d8dccae8ee9586d5218a39cd2c320bc21db7944e0c6c244d578e1253ba6e2b75d07c0e8835086fbd1ed398b5b23
,398,123331,47743526,0,0,32054128128,32006384602,0x34a708f8f8f2aca1a92509beceb22e5f028e1462,0xa9988fbd02fffe9ecc8bf1ec676cd0ab9a7bcbc8a7be1b145e4cee267ba00f38a59b1fbf5ef62f4a32d630ceec24d742
281,399,123525,47742643,0,0,32053138310,32005395667,0x1e05967e01d30044c6d4102a711ba6a039990967,0xb29b9d9f387692edb2629ebde53d182d7fd53eeedccc95cc2fac0acba3380c6e6d159fd42f7818e06b587b09ba82902a
,400,123746,47738108,0,0,32051903284,32004165176,0x70bc881d6bfcb321f6f393106d1c37ed0ad35333,0x80f25e9d15bb5875c308eb939a815f1d48cc357b56b4b802c4407a4665c87b56eee54df8881c95acaa3f890ea050a1cd
,401,123810,47737978,0,0,32050148214,32002410236,0x73cf13dbf6526a6147a55de43d054ec2ac32ff52,0x82ee00bd53d3b5ac4532546c25fe617e2eb89703f64c317dfde01e077e7d329035371c75cbbe69e34e2cff50e7c65cbd
,402,118489,47737918,0,0,64235224955,64187487037,0x6d7abf9052a3e77ec751b4191f4ed1d626a48711,0x92851d168311e57b8751c088e1993d5ca066f1756465d5c51daddfb5ead51e4f515d96697b17c08a9e27b75bbe833961
282,403,123663,47736390,0,0,32052269863,32004533473,0x763ed99d798fa0b7de7e789ae5b4544618ac19bf,0xa7621f3671dfc947a431b80f913ee83b87f93069e570b05564e3932415bb1b424303b531476cff7f52dec4757654dccb
283,404,123637,47735998,0,0,32052470956,32004734958,0x5560be15a269c748c4f2362f1889a5d7eba217e5,0xb5e3068806011d642a7680f60956bceaa97797f1d48a17c45d14164eef7377ec45e7d1730f33a50f0b70abe242fd4c44
,405,123315,47732344,0,0,32054197898,32006465554,0xf2667438a7bcec847ac58c4ca6fcfc68c152cad0,0x8a4ebb3903a59882bd2aaa788d7d378e3f444eda7a2e3be3f2519676f131afe8e4ef334625ee089a3992661fbfa07930
284,406,123562,47726902,0,0,32052903663,32005176761,0xbe7bf77f2cf6d586e5f18af1e55f5049981d5245,0xa4a55ba3a9106fd6a317aa0f886523606f46f1808d1be346b68a20878844b681cf3f21808aed5aae762f8040eec05ddd
,407,123604,47725735,0,0,32052690007,32004964272,0x635d5b96e3f71601f2abe961c249c04fe20a0de9,0xa7a5c65110f3f2dbd5bbe3c1bed2f613c807a896ca287dc3e6df9ed4f2fc863a3fea3fa3bfff24de7aa899fe6025a16c
285,408,123104,47724400,0,0,32055332760,32007608360,0x34543ee4c5815c9b588e88adc09331b8bd075407,0xa26311e1d40e2f0365bdf033396a80cba858abd2ad0f5a4ae5b1f5568516a4ca095dc6c1644c7548a4b77fbd1074057b
286,409,123479,47723934,0,0,32053413312,32005689378,0xeaeda14da10fcf627145384d6508c9e75e2c7faa,0xac238dfb45967c0aa18b25c783777dacba68495f6d8a7edf21a794eb8d6991ed449899547013f6355e2fd1de5696eb26
,410,123617,47723365,0,0,32052591760,32004868395,0xeaa7711068a3d3fef958f801b8501eb9d83cd2a2,0xa07b9dbc9e36edee26ddde16a6bc610bb47f374482f32acda54968d9afe2edbf09d6d0f1701260566237124891d15663
287,411,123103,47723033,0,0,32055403955,32007680922,0xae8f726801ee4a38de2a2626a53fe258f07996ed,0xb5b69cd195358ff8fac73735476c6a66163d0e0391cabff8d5b3cd59d4e86f212825d240d4c159694e66904653ca1d94
,412,123529,47722617,0,0,32053013715,32005291098,0xd8f9b6bae3a9140be9ee4aaf099e3b3c6993b2c9,0xaf51095644849dd396971cb8634fd50975a620ec9fc9c608d5599b7d0d4e5ae3f270e1b5dea7adc520c148900c6a4f94
,413,123913,47721172,0,0,32049396738,32001675566,0x0c3c71f9a8eb1720aa2ac8f7fb1bc004c0d2bbe8,0x96b0f4a43dde5867a78de6b420e81554d46e6809c75a694bb59cb048be65b83e3cdbd559fb973bfc574a006842977059
288,414,123908,47719471,0,0,32049470991,32001751520,0x7f6655b7ef3f6c2330f7ba5665ffada59422884b,0x85c720ec40abb7e861abddf343589ef97b6a366e9996437f7d3e13248b1f3838bd971b9757bc1fa7089a4a82a63164c9
,415,123927,47718633,0,0,32049378431,32001659798,0x9b8f07ebdc8a6887dbd2f0c02a34e9d7ecf5977e,0xae1bf8da53fcc7e4fd20203f4fbe458b39f415c2b2fe912d350e4b638751a0d93bdfeda7e21d4ea5fda3891b5f74541e
289,416,123936,47718034,0,0,32049228518,32001510484,0x1cd7aecdbd04ec70252e5f15c7b9017206c017ce,0xa45cfb452289a19daec6109ad6502d7c8edb024e2b58ea3cfde87a9259298eaf02c982998b85cff601e034de9140cc90
,417,123771,47716700,0,0,32051650771,32003934071,0x294560acd8fe87bd5e4a0db5233b26dee871e2da,0xb9c04897d6a4dc58c3c2dbfe7c0ce07ac1c4e77db80655cc5606de5d8354f09c622e8ed5abf21316db2913801a52b2d2
,418,123317,47713659,0,0,32054194835,32006481176,0xf2667438a7bcec847ac58c4ca6fcfc68c152cad0,0x8295c3570fa31f4ff74ab6d9f34462c233764c46cdda8b066e6a4f33f1e1ba6e0b6c1012beb4b3317101422176d50724
,419,123328,47708737,0,0,32053983931,32006275194,0x42daf6c38167707140ddd2546a2bbab127dc2a3a,0x8ba0992b0031f04faab2f076565fa34b1d996a9d6caa39fdd51dd004fe362940fee58e56ea70467f264f8eff92013baa
,420,123307,47708602,0,0,32054175697,32006467095,0x08f51268b26a7f64d5e72e2c1f391ac2c526d836,0xb1148ff32265e79ba50e5fc701cbb78b6443f5d7e1dd3c211aa2444a08e60295a87c7cc88a86a7026e77df7bc6b4f953
,421,123626,47706316,0,0,32052590879,32004884563,0x06f93c35ab06d154de8564ead781f2902ed66e4c,0x8d52f40676823813e66a0d18c9681e4973d86700e65c4ff58395e78b908662f2f2974fb9d7c9c0e48763902db8959f39
,422,123226,47705729,0,0,32054540832,32006835103,0xae54ffb509b6d014d7f2f0c0e3f6aa47f6ff8dba,0x8c1dc03b78f3bca3a7d255c35af038087b19d38b11348780ff4c35bf2d56e428a4862c090a51cdf719163f53121b7ee5
,423,123202,47704299,0,0,32054495493,32006791194,0xb6d59f7c2e6f884f2ece7951e24107da5dddb4f9,0x87dc6ab5adff4b465ac63097123761fbbf5159a2eb46252df5f81d2c961a1686e2a75c6bedd00de749c8820778630279
,424,123578,47702395,0,0,32056559707,32008857312,0xdb945e85674f72571a455bc6a0190200717415fd,0x999cece52210b80434c1f6f029c76c230a59f0e3dfdfc0536de7cce8468c4b6af7b43c24ff1fb8ca64c55145899a0c6e
,425,123831,47701799,0,0,32049996972,32002295173,0xfe36015cda4d3fb0d5f28125e9bc5462e3a749c9,0xb13c230b3af90f03b4a621d9e2e2201d7e227f13eb9a671148eebd39f7c5482e6ba63793442f4f216c4bebb44867c3f2
290,426,123347,47700979,0,0,32053953252,32006252273,0xf2ef5efa034d952cab7ea7d70bf991a0254e4c85,0x879b14635d8a3583de434e5131ec770b76a465a7e60d84861741826f2d986150a53cc9ee8de660323b554e44e151a7e2
,427,123236,47698135,0,0,32060208828,32012510693,0x6839a80a8f8b4f098f36599ab1eb794a31044a10,0xaf3adc7c7448b1d5e28cdf6d8c45fc9b1c8a42fef660e4952aea8b8577f8ce8660a9168af711ef5a8c7ab90c059b50ed
,428,123348,47697555,0,0,32053933957,32006236402,0xf2ef5efa034d952cab7ea7d70bf991a0254e4c85,0x806e981323104cf26c16b75fc9fe3a0329a6eafdacdb47829d17301cb58113c89a2357a1d23b17a3eed3abc0ca6ca888
,429,123476,47690227,0,0,32053313612,32005623385,0xd80d8eefd181f2bc79288c4eafd405257f2d83b9,0x8abcbf044a74cd54a3b909ee74b036b303f7ac26546cc4b23f3b4561e4d8cb821372f95e85c084a0e8db6e493b0e8fb7
291,430,123483,47689791,0,0,32053260033,32005570242,0xa95efed9f2e010d956b86870c450c69eac554c18,0x95bbf4e662ad7d1b6b6422edb4cc1f1eabd7a49dc7061134aa246474a33ff63f53c10718773b03038a4aed48c41c9bd5
,431,123630,47688008,0,0,32052410681,32004722673,0x78f73a75c089790865e56d6811f6f9820d8c7715,0x8977784c1c8519ea9cf1540c591fd7a28108e9cff03cda21d54bf432b79c03262eceabb55ee7d0916a152cebd3bbec67
292,432,123102,47687852,0,0,32055265447,32007577595,0x0617bd4b2c0ce23b64fbeeb676d75d04b3ada87e,0x80984c44576c7b847efd7b1b0dd1edbc4fa8e7faa5839fa94db3b8f0ad5b862ee5e8ec146732267c576caa130cb6662e
,433,123490,47686970,0,0,32053255514,32005568544,0x675152957f05e44f52de58186817defb693dcd66,0xa574845b5102f45cb42639bee120c84f6029efa526cc9b6a226e9df65d1b87c9844b24af619b3016eecc872384521388
293,434,123096,47685078,0,0,32055198367,32007513289,0x0b36ea414dd859d0edb24bea04b3d5b17ba19338,0xa8f854c376267465cada054239d935e5b58143cc89a721de30aec1fd5e5342856887404e3e5e9c50830842b2475823dd
,435,123767,47683108,0,0,32051680191,32003997083,0xbcc4fa11c813eb6654aad7782c07086c6d40ba18,0xaf35bf1d2cab6a6ab0cc2175ae6e54274c0c27fad80ed184898cef8b960ba242baaf9a69bf07885590912543f81eb9a4
,436,123481,47677883,0,0,32053090344,32005412461,0x2d06ad28c0306a316e25bd13d9c9ec2d793d8eda,0x88d11e7695d9bf20ced6fe1b3e0704903a3c8d7eb52d83d758d51964073d907755d89b85c56f59cd544e84452c7c0414
294,437,123558,47676503,0,0,32052936134,32005259631,0x866de382f837e7f3b4a42440ce1a396a88407c46,0xb8ddf50f506cb1c1909becf181873f092e7793e4e99754977ec4f18788c4fae33a14aa1e4ec05b1db3db3e83058d6796
295,438,123912,47675259,0,0,32049397995,32001722736,0xaf51e73253ff2faa8ba8c90615831014ac3a7717,0xa4cd64fb05229df4d999cd9aec0f5340b3fd3cf2f5d1909868f1f435188c034cbec82eef49e7e3f564bd26c529f7e52d
296,439,123069,47674387,0,0,32058613633,32010939246,0x57e7ed3da18d30aeef02f35367dcedfa88b567a4,0x8d04e490a7959759987b7e915150c873483799e43aa6ae7e137bcd27bd630e2cec9761c56eef555911f97c144c7a3bd9
,440,123403,47673443,0,0,32053839308,32006165865,0xc1ead339e1a6cc81d90b533832d8c66a6cb50a6f,0x8c997fc269030b4b5d68aa3e2069cadb532691f99694881c6d89604e33eece7a90947370e45a2d4430a0b20be913e848
,441,123797,47672293,0,0,32050116157,32002443864,0x5ef44516ca909b70457c483a3e0efa9e3e4e3d54,0xaa4b5918d514e116bd6a98eaf16f069d410235a23f64b379c51822b56a0e00acff926f9addde9c56c579c73897d679f6
,442,123498,47672026,0,0,32053265875,32005593849,0xd9b003148027bf7e1729448931a92f3e9e8edbf2,0x8f976bbe3bc4deb9464775c6c186ac58c17473c9c86423962dbcfd55166629c0140c892e3a0084f4428c70f47a0bfe60
,443,123669,47672024,0,0,32060367568,32012695544,0xf8ced29d9fe13ae851c31b298aec88eba0d89ede,0xa873356dd1db5bccfbba8e1f567cd2aea486fddb2adaca6fc4b05eaf96883911dfc70681f68cc6c58ec901896c71869e
297,444,123666,47671664,0,0,32052271500,32004599836,0x712032ee5b11effc0de4e2a71ec7fd04042d475d,0xa31bf342acf8c0af16a01b4898e4379fc3501668be54f884ec708173c9fe651aed57389ad188046cbd386a74a071fb5d
,445,123371,47670502,0,0,32053952810,32006282308,0x950e7d48cd02b068cbb5719c7de9c252d4b1c6c9,0xa1c8b8a081b08dfefa8c502a45d611d705b15a873f87120b435fa63b9f5245701e9a17007cc9d0ad192caab5f65e4c12
,446,123042,47669352,0,0,32055695523,32008026171,0xdab42e4ecb6744fbb854248746c1ca81c4df289e,0xb24c98d383531128a801a3fa7c96d0f13a51c26192cde3b6d7fe5ccfb4c386e3c32a62c0893178a85050dc856b10d192
,447,123859,47668822,0,0,32049748726,32002079904,0x4ade5515303d36758b41540334410301f9e4b4b6,0xad2af9088eb6150f83aa53ab7c993e4e3cf99392f8db4c0628ede04d926ab7fc2f16af3d6994692914058d76fd661908
,448,123631,47664025,0,0,32052549043,32004885018,0x33189e4bf66dcbb1318a0956585b229797894ccf,0xb0386b3fb4a0be7ec7db4adee7cdea26c1434e1f316cca8e71bb5f999f23ba910aaad2c62d26eba796c2040284bc8b0c
298,449,123487,47663027,0,0,32053275668,32005612641,0x6dc8ac691e3bac07bd9518e65baa110a8d405969,0xabc5b2271409f8dfb182ac56e58def9f2c59f9c2fafcb509484cc292c80c14f4a0596e8fbde13b8fbc084672c6c64016
,450,123339,47656215,0,0,32054010459,32006354244,0xa2fc67f739604b00aee17b4ab95285b92a38ffeb,0x9261adc6e4da7fb4e8dde33612c4c35041daad626f94363cd684fd6e76ac8d0e62ce0687f74871029ab7b5f52881c351
299,451,123857,47654182,0,0,32049687551,32002033369,0xabca4c1526fe7953d02fca403941773576de0919,0xac9888ff71b000448e73091769f1b6dc36a07c3055b006c4c6cd4a2650b0f308038f870f3b22e3e3f5a325cd2fa35487
300,452,123754,47652471,0,0,32051684031,32004031560,0xb9313f94607be76503b4fe36f261840c6aead9d0,0xa03037e23280f8cf96e2b28c2a2b26c16c704c924783f66abf17c64c189765708b2c9d61935be142e72449310de52ad3
301,453,123349,47650759,0,0,32054034720,32006383961,0x5f19dc21545284060be7aac6f332caa2a54722d7,0xb5109d1b55b66430f4656cd09c778e7ada2a80448202b854d231a3b28ee66b987c4889b870533173808f735874bd2a7c
,454,121430,47646659,0,0,64061908191,64014261532,0xdf94c5c09514e01641fa73d03e3b927ce62bd93d,0xad8b963dc6db5b0cddb013edc5d8bd73ce4be13eeaf9cafcbfd380faf1c23f6378386288d0d1cb72e1658e1b0935d22f
,455,123342,47645100,0,0,32053932312,32006287212,0x3962b5e5f6a46eb1404bc78631ac8ad127c4c348,0x81fcc95f66ba80a155e9a8a2a57d7fda0a831a5cd11012e399b0cba6ce3ed3531b1d5e64b95a9d68459dd90f3787139d
302,456,123922,47642731,0,0,32049329406,32001686675,0xe1eadee0972f1379a32c3635b27bd44ed15ab9a6,0x8c753ab4cce5717d8e9507ce45b6b2ffc17f1f88a69a12c58e1cefb0a932ea79329f7619d250db602035bc3430b9e578
303,457,123101,47642457,0,0,32055044065,32007401608,0x604514d620b9061d19ca6f35ff7cdf8c9fd58a4e,0xb5821ec6bdeddd363d65a332a0d62a6c8e7252e1c1e0858dba03e29831fb8c88d499d926b316c2e51f07a099037e1710
,458,123555,47641763,0,0,32052804862,32005163099,0x68ab3ef8d21d20e99282f616c5df54102720a023,0x97d00e42cfb4e95c23218f5ea18360f3670719dba0bdf180acdca0714b7ddf5c1d0ffca8c776ff48a7a5526330139d99
304,459,123721,47639171,0,0,32051985095,32004345924,0x42a62f9953cd47da89e9b8ff3249bdfd569e4ab3,0x94e69d66aee0dbf8b6c8ce13e4e143c77bd66e5aa215fff79da02ac3f227b1a1a3fb7aacd1199b3ce9c4175bc0d4b12a
305,460,123108,47635975,0,0,32055191127,32007555152,0x8779c4c60c0b4201351c073eebd490cd2238e582,0xa3c8a71bafd1d061dfe1d8181ce196a961c61a99206c657c7d10ce09db5499e2bc696a639f87b8bbb890a899f03871eb
,461,123933,47631370,0,0,32049209395,32001578025,0x7d155c66a91f8ee57845ed33641bedbe59ba391d,0xb2ac3b9b2a7f229f898307d9ec015b086125241e61617d51a73dca3bf654a89223fcdde506aa77307eb215726fc0c484
,462,123817,47631056,0,0,32050011259,32002380203,0x8f756a83846c54ad75d445dbfe72fd76d27816db,0x9495c79116c7b93509be645d10e7a18ddc0d8584a6e6eb9eaf2f0b7465928427752f505e08ab9d82435fed8c04cd8048
,463,123071,47629811,0,0,32055543039,32007913228,0x402c049b925dd377a7bb6eb81ec2ff936fea1313,0x8e0489e25190aba076e41e41252366691473f5531f1c01c717f2ce5f5bcadf0ddebd39067a451387a082ff5afe28aa64
306,464,123961,47629187,1,0,32046375658,31998746471,0x48dee9e4e921516ab8c4437d676055d009dc60cd,0xa2bc1c75f6d3bd774b9e7f6b0286a8ae69ce69c5cf66e2c5c2d74448869244a0c61d6190024afbc4398a0632773d5628
307,465,123593,47623749,0,0,32055598377,32007974628,0x067b9c0e0afe665fb7b74af8db737b44a212177d,0x85514ddaa986fa619a17694872005f211a95fc8d3d9eb480e4aa336336bde8506d9295c752c84e36890afe11dc78fec5
,466,123636,47622866,0,0,32052417135,32004794269,0xf9d29f701e31d0ed331adeae6570d94c5bdae7ac,0x900edad326a67e3e9830f2e6e3eab20b4cd2d14e4fa8abc4635f2243483b1a171236430ccceaa3007b97944ce47a8d1d
,467,123923,47622544,0,0,32049310308,32001687764,0xe1eadee0972f1379a32c3635b27bd44ed15ab9a6,0x992352dfa0f243a56b592acd830fae22872cf60049c72d38370a660917bde5a50a5faaa10ede1ee5015741a726b54e1c
